quadratid,region,folder,mask_patches,mask_stitched,height,width,mask_height,mask_width,other_pixels,hard_coral_pixels,soft_coral_pixels,seaview_split,points_selection_method,point_labels_count,comparison_status,class_label_comparison,points_mismatch_count,hard_coral_mismatch_count,soft_coral_mismatch_count,points_mismatch_percent,hard_coral_mismatch_percent,soft_coral_mismatch_percent
32001007601,PAC_IDN_PHL,SEAVIEW_IDN_PHL,7,1,1031,1031,1031,1031,2531517,657366,0,test,random,50,SUCCESS,Mismatch,7,7,0,14,14,0
32001007801,PAC_IDN_PHL,SEAVIEW_IDN_PHL,1,1,1031,1031,1031,1031,2985120,203763,0,test,random,50,SUCCESS,Mismatch,2,1,0,4,2,0
32001008101,PAC_IDN_PHL,SEAVIEW_IDN_PHL,8,1,1031,1031,1031,1031,3062361,126522,0,test,random,50,SUCCESS,Mismatch,3,0,0,6,0,0
32001008501,PAC_IDN_PHL,SEAVIEW_IDN_PHL,20,1,1031,1031,1031,1031,2364693,659475,164715,test,random,50,SUCCESS,Mismatch,11,1,0,22,2,0
32001008001,PAC_IDN_PHL,SEAVIEW_IDN_PHL,2,1,1031,1031,1031,1031,3082983,105900,0,test,random,50,SUCCESS,Mismatch,1,1,0,2,2,0
32001007901,PAC_IDN_PHL,SEAVIEW_IDN_PHL,2,1,1031,1031,1031,1031,3051189,0,137694,test,random,50,SUCCESS,Mismatch,1,0,1,2,0,2
32001008201,PAC_IDN_PHL,SEAVIEW_IDN_PHL,7,1,1031,1031,1031,1031,3060918,125187,2778,test,random,50,SUCCESS,Mismatch,1,0,0,2,0,0
32001008301,PAC_IDN_PHL,SEAVIEW_IDN_PHL,2,1,1031,1031,1031,1031,3144021,44862,0,test,random,50,SUCCESS,Match,0,0,0,0,0,0
32001008401,PAC_IDN_PHL,SEAVIEW_IDN_PHL,4,1,1031,1031,1031,1031,3116166,15255,57462,test,random,50,SUCCESS,Match,0,0,0,0,0,0
32001008601,PAC_IDN_PHL,SEAVIEW_IDN_PHL,15,1,1031,1031,1031,1031,2746233,355194,87456,test,random,50,SUCCESS,Mismatch,4,3,0,8,6,0
32001008701,PAC_IDN_PHL,SEAVIEW_IDN_PHL,13,1,1031,1031,1031,1031,2832846,356037,0,test,random,50,SUCCESS,Mismatch,4,1,0,8,2,0
32001008801,PAC_IDN_PHL,SEAVIEW_IDN_PHL,13,1,1031,1031,1031,1031,2568723,620160,0,test,random,50,SUCCESS,Mismatch,7,6,0,14,12,0
32001008901,PAC_IDN_PHL,SEAVIEW_IDN_PHL,11,1,1031,1031,1031,1031,2631849,521268,35766,test,random,50,SUCCESS,Mismatch,5,1,1,10,2,2
32001009001,PAC_IDN_PHL,SEAVIEW_IDN_PHL,7,1,1031,1031,1031,1031,3077271,111612,0,test,random,50,SUCCESS,Mismatch,1,1,0,2,2,0
32001009101,PAC_IDN_PHL,SEAVIEW_IDN_PHL,9,1,1031,1031,1031,1031,3034212,154671,0,test,random,50,SUCCESS,Mismatch,4,2,0,8,4,0
32001009201,PAC_IDN_PHL,SEAVIEW_IDN_PHL,4,1,1031,1031,1031,1031,2698992,489891,0,test,random,50,SUCCESS,Mismatch,6,2,0,12,4,0
32001009301,PAC_IDN_PHL,SEAVIEW_IDN_PHL,4,1,1031,1031,1031,1031,2808360,239676,140847,test,random,50,SUCCESS,Mismatch,10,3,0,20,6,0
32001031801,PAC_IDN_PHL,SEAVIEW_IDN_PHL,2,1,1031,1031,1031,1031,2837385,351498,0,train,random,100,SUCCESS,Mismatch,4,2,0,4,2,0
32001034601,PAC_IDN_PHL,SEAVIEW_IDN_PHL,6,1,1031,1031,1031,1031,2045076,965730,178077,train,random,100,SUCCESS,Mismatch,35,29,5,35,29,5
32001068501,PAC_IDN_PHL,SEAVIEW_IDN_PHL,4,1,1031,1031,1031,1031,1256814,1932069,0,train,random,100,SUCCESS,Mismatch,6,5,0,6,5,0
32001009401,PAC_IDN_PHL,SEAVIEW_IDN_PHL,10,1,1031,1031,1031,1031,2094870,1094013,0,test,random,50,SUCCESS,Mismatch,24,16,0,48,32,0
32001087101,PAC_IDN_PHL,SEAVIEW_IDN_PHL,7,1,1031,1031,1031,1031,2890056,91503,207324,train,random,100,SUCCESS,Mismatch,41,0,0,41,0,0
32002090001,PAC_IDN_PHL,SEAVIEW_IDN_PHL,5,1,1031,1031,1031,1031,2418438,658635,111810,train,random,100,SUCCESS,Mismatch,24,22,2,24,22,2
32001088201,PAC_IDN_PHL,SEAVIEW_IDN_PHL,15,1,1031,1031,1031,1031,1837131,263073,1088679,train,random,100,SUCCESS,Mismatch,15,1,7,15,1,7
32002102201,PAC_IDN_PHL,SEAVIEW_IDN_PHL,1,1,1031,1031,1031,1031,3109854,79029,0,train,random,100,SUCCESS,Match,0,0,0,0,0,0
32002102901,PAC_IDN_PHL,SEAVIEW_IDN_PHL,8,1,1031,1031,1031,1031,2479401,709482,0,train,random,100,SUCCESS,Mismatch,9,2,0,9,2,0
32002112201,PAC_IDN_PHL,SEAVIEW_IDN_PHL,13,1,1031,1031,1031,1031,2700204,478431,10248,train,random,100,SUCCESS,Mismatch,7,3,1,7,3,1
32009246801,PAC_IDN_PHL,SEAVIEW_IDN_PHL,20,1,1125,1125,1125,1125,3107217,78930,610728,train,random,100,SUCCESS,Mismatch,20,0,19,20,0,19
32009267601,PAC_IDN_PHL,SEAVIEW_IDN_PHL,37,1,981,981,981,981,2064432,783495,39156,test,random,50,SUCCESS,Mismatch,8,2,2,16,4,4
32009258401,PAC_IDN_PHL,SEAVIEW_IDN_PHL,31,1,1125,1125,1125,1125,2014623,1769724,12528,train,random,100,SUCCESS,Mismatch,20,18,0,20,18,0
32009267501,PAC_IDN_PHL,SEAVIEW_IDN_PHL,63,1,1067,1067,1067,1067,1989081,1209282,217104,test,random,50,SUCCESS,Mismatch,17,8,5,34,16,10
32009268201,PAC_IDN_PHL,SEAVIEW_IDN_PHL,30,1,1031,1031,1031,1031,2091510,1095117,2256,test,random,50,SUCCESS,Mismatch,4,1,0,8,2,0
32009267801,PAC_IDN_PHL,SEAVIEW_IDN_PHL,31,1,1144,1144,1144,1144,3511158,415050,0,test,random,50,SUCCESS,Mismatch,5,1,0,10,2,0
32009267701,PAC_IDN_PHL,SEAVIEW_IDN_PHL,40,1,1171,1171,1171,1171,3153951,898182,61590,test,random,50,SUCCESS,Mismatch,9,4,1,18,8,2
32009268301,PAC_IDN_PHL,SEAVIEW_IDN_PHL,46,1,1125,1125,1125,1125,2050488,1660038,86349,train,random,150,SUCCESS,Mismatch,39,19,3,26,12.66667,2
32009268401,PAC_IDN_PHL,SEAVIEW_IDN_PHL,47,1,1062,1062,1062,1062,1626687,1561173,195672,test,random,50,SUCCESS,Mismatch,17,7,2,34,14,4
32009268601,PAC_IDN_PHL,SEAVIEW_IDN_PHL,41,1,1017,1017,1017,1017,2001363,1089246,12258,test,random,50,SUCCESS,Mismatch,11,4,0,22,8,0
32009268501,PAC_IDN_PHL,SEAVIEW_IDN_PHL,40,1,1017,1017,1017,1017,2413074,652083,37710,test,random,50,SUCCESS,Mismatch,7,2,0,14,4,0
32009268701,PAC_IDN_PHL,SEAVIEW_IDN_PHL,33,1,1113,1113,1113,1113,1876950,1616373,222984,test,random,50,SUCCESS,Mismatch,14,5,1,28,10,2
32009269101,PAC_IDN_PHL,SEAVIEW_IDN_PHL,24,1,1095,1095,1095,1095,3300186,287106,9783,test,random,50,SUCCESS,Mismatch,2,1,0,4,2,0
32009269201,PAC_IDN_PHL,SEAVIEW_IDN_PHL,61,1,1151,1151,1151,1151,2973120,996705,4578,test,random,50,SUCCESS,Mismatch,5,3,0,10,6,0
32009269601,PAC_IDN_PHL,SEAVIEW_IDN_PHL,31,1,977,977,977,977,2415657,356544,91386,test,random,50,SUCCESS,Mismatch,14,3,3,28,6,6
32009269301,PAC_IDN_PHL,SEAVIEW_IDN_PHL,17,1,977,977,977,977,1734930,1128657,0,test,random,50,SUCCESS,Mismatch,7,4,0,14,8,0
32009269401,PAC_IDN_PHL,SEAVIEW_IDN_PHL,22,1,934,934,934,934,1569183,979464,68421,test,random,50,SUCCESS,Mismatch,6,0,0,12,0,0
32009269701,PAC_IDN_PHL,SEAVIEW_IDN_PHL,16,1,892,892,892,892,1807518,561696,17778,test,random,50,SUCCESS,Mismatch,4,1,0,8,2,0
32009269501,PAC_IDN_PHL,SEAVIEW_IDN_PHL,10,1,969,969,969,969,671859,2145024,0,test,random,50,SUCCESS,Mismatch,10,9,0,20,18,0
32009269801,PAC_IDN_PHL,SEAVIEW_IDN_PHL,11,1,795,795,795,795,1131219,740022,24834,test,random,50,SUCCESS,Mismatch,22,17,1,44,34,2
32009269901,PAC_IDN_PHL,SEAVIEW_IDN_PHL,28,1,880,880,880,880,1922082,345237,55881,test,random,50,SUCCESS,Mismatch,11,4,0,22,8,0
32009270001,PAC_IDN_PHL,SEAVIEW_IDN_PHL,7,1,999,999,999,999,2836980,157023,0,test,random,50,SUCCESS,Mismatch,4,0,0,8,0,0
32009270401,PAC_IDN_PHL,SEAVIEW_IDN_PHL,16,1,832,832,832,832,1543983,524229,8460,test,random,50,SUCCESS,Mismatch,8,1,3,16,2,6
32009270301,PAC_IDN_PHL,SEAVIEW_IDN_PHL,46,1,899,899,899,899,1534236,845088,45279,test,random,50,SUCCESS,Mismatch,7,3,1,14,6,2
32009271301,PAC_IDN_PHL,SEAVIEW_IDN_PHL,55,1,1095,1095,1095,1095,2251704,1027005,318366,train,random,100,SUCCESS,Mismatch,26,4,15,26,4,15
32010003301,PAC_IDN_PHL,SEAVIEW_IDN_PHL,1,1,1444,1444,1444,1444,2403204,3852204,0,train,random,100,SUCCESS,Mismatch,1,1,0,1,1,0
32010006501,PAC_IDN_PHL,SEAVIEW_IDN_PHL,2,1,1138,1138,1138,1138,3872499,12633,0,test,random,50,SUCCESS,Match,0,0,0,0,0,0
32010006701,PAC_IDN_PHL,SEAVIEW_IDN_PHL,1,1,1073,1073,1073,1073,3404133,49854,0,test,random,50,SUCCESS,Match,0,0,0,0,0,0
32010006901,PAC_IDN_PHL,SEAVIEW_IDN_PHL,1,1,1307,1307,1307,1307,5011158,113589,0,test,random,50,SUCCESS,Match,0,0,0,0,0,0
32010006801,PAC_IDN_PHL,SEAVIEW_IDN_PHL,2,1,1185,1185,1185,1185,4202040,10635,0,test,random,50,SUCCESS,Match,0,0,0,0,0,0
32010007001,PAC_IDN_PHL,SEAVIEW_IDN_PHL,1,1,1289,1289,1289,1289,4973787,10776,0,test,random,50,SUCCESS,Match,0,0,0,0,0,0
32010007101,PAC_IDN_PHL,SEAVIEW_IDN_PHL,2,1,1298,1298,1298,1298,5047884,6528,0,test,random,50,SUCCESS,Match,0,0,0,0,0,0
32010007401,PAC_IDN_PHL,SEAVIEW_IDN_PHL,2,1,956,956,956,956,2732877,8931,0,test,random,50,SUCCESS,Match,0,0,0,0,0,0
32010007201,PAC_IDN_PHL,SEAVIEW_IDN_PHL,3,1,1207,1207,1207,1207,3651606,718941,0,test,random,50,SUCCESS,Match,0,0,0,0,0,0
32010007301,PAC_IDN_PHL,SEAVIEW_IDN_PHL,5,1,1941,1941,1941,1941,10366800,818631,117012,test,random,50,SUCCESS,Mismatch,4,2,2,8,4,4
32010007701,PAC_IDN_PHL,SEAVIEW_IDN_PHL,4,1,862,862,862,862,2151060,78072,0,test,random,50,SUCCESS,Match,0,0,0,0,0,0
32010007901,PAC_IDN_PHL,SEAVIEW_IDN_PHL,2,1,973,973,973,973,2835231,4956,0,test,random,50,SUCCESS,Match,0,0,0,0,0,0
32010008001,PAC_IDN_PHL,SEAVIEW_IDN_PHL,11,1,1101,1101,1101,1101,3405828,230775,0,test,random,50,SUCCESS,Match,0,0,0,0,0,0
32010008301,PAC_IDN_PHL,SEAVIEW_IDN_PHL,3,1,1230,1230,1230,1230,4498443,40257,0,test,random,50,SUCCESS,Match,0,0,0,0,0,0
32010008101,PAC_IDN_PHL,SEAVIEW_IDN_PHL,4,1,1171,1171,1171,1171,4068351,45372,0,test,random,50,SUCCESS,Match,0,0,0,0,0,0
32010008701,PAC_IDN_PHL,SEAVIEW_IDN_PHL,1,1,1062,1062,1062,1062,3368076,15456,0,test,random,50,SUCCESS,Match,0,0,0,0,0,0
32010008401,PAC_IDN_PHL,SEAVIEW_IDN_PHL,3,1,1164,1164,1164,1164,4053738,10950,0,test,random,50,SUCCESS,Match,0,0,0,0,0,0
32010008601,PAC_IDN_PHL,SEAVIEW_IDN_PHL,2,1,1238,1238,1238,1238,4558743,39189,0,test,random,50,SUCCESS,Mismatch,1,1,0,2,2,0
32010008501,PAC_IDN_PHL,SEAVIEW_IDN_PHL,2,1,1289,1289,1289,1289,4979739,4824,0,test,random,50,SUCCESS,Match,0,0,0,0,0,0
32010008801,PAC_IDN_PHL,SEAVIEW_IDN_PHL,1,1,1036,1036,1036,1036,3211668,8220,0,test,random,50,SUCCESS,Match,0,0,0,0,0,0
32010008901,PAC_IDN_PHL,SEAVIEW_IDN_PHL,1,1,941,941,941,941,2650752,5691,0,test,random,50,SUCCESS,Match,0,0,0,0,0,0
32010009001,PAC_IDN_PHL,SEAVIEW_IDN_PHL,6,1,886,886,886,886,2312496,42492,0,test,random,50,SUCCESS,Mismatch,1,1,0,2,2,0
32010009101,PAC_IDN_PHL,SEAVIEW_IDN_PHL,3,1,877,877,877,877,2270952,36435,0,test,random,50,SUCCESS,Match,0,0,0,0,0,0
32010009201,PAC_IDN_PHL,SEAVIEW_IDN_PHL,5,1,774,774,774,774,1729554,67674,0,test,random,50,SUCCESS,Match,0,0,0,0,0,0
32010009301,PAC_IDN_PHL,SEAVIEW_IDN_PHL,2,1,789,789,789,789,1771638,95925,0,test,random,50,SUCCESS,Mismatch,3,3,0,6,6,0
32010009501,PAC_IDN_PHL,SEAVIEW_IDN_PHL,1,1,905,905,905,905,2449893,7182,0,test,random,50,SUCCESS,Match,0,0,0,0,0,0
32010017201,PAC_IDN_PHL,SEAVIEW_IDN_PHL,5,1,934,934,934,934,2155563,461505,0,train,random,100,SUCCESS,Mismatch,19,18,0,19,18,0
32010012401,PAC_IDN_PHL,SEAVIEW_IDN_PHL,8,1,1272,1272,1272,1272,4568805,285147,0,train,random,100,SUCCESS,Mismatch,6,4,0,6,4,0
32010010701,PAC_IDN_PHL,SEAVIEW_IDN_PHL,2,1,1785,1785,1785,1785,9477633,81042,0,train,random,100,SUCCESS,Match,0,0,0,0,0,0
32010016901,PAC_IDN_PHL,SEAVIEW_IDN_PHL,8,1,1640,1640,1640,1640,7696323,372477,0,train,random,100,SUCCESS,Mismatch,4,1,0,4,1,0
32010024701,PAC_IDN_PHL,SEAVIEW_IDN_PHL,5,1,1238,1238,1238,1238,4122939,460344,14649,train,random,100,SUCCESS,Match,0,0,0,0,0,0
32011066301,PAC_IDN_PHL,SEAVIEW_IDN_PHL,3,1,1057,1057,1057,1057,2413254,12723,925770,train,random,100,SUCCESS,Mismatch,9,0,2,9,0,2
32011080501,PAC_IDN_PHL,SEAVIEW_IDN_PHL,6,1,1215,1215,1215,1215,3212556,108087,1108032,train,random,100,SUCCESS,Mismatch,3,0,0,3,0,0
32011077101,PAC_IDN_PHL,SEAVIEW_IDN_PHL,33,1,1151,1151,1151,1151,1820796,2153607,0,train,random,100,SUCCESS,Mismatch,16,13,0,16,13,0
32010026301,PAC_IDN_PHL,SEAVIEW_IDN_PHL,7,1,1608,1608,1608,1608,6632418,1124574,0,train,random,100,SUCCESS,Mismatch,11,10,0,11,10,0
32011082601,PAC_IDN_PHL,SEAVIEW_IDN_PHL,9,1,1469,1469,1469,1469,2867610,3606273,0,train,random,100,SUCCESS,Mismatch,9,7,0,9,7,0
32011086801,PAC_IDN_PHL,SEAVIEW_IDN_PHL,2,1,1456,1456,1456,1456,1795887,4563921,0,train,random,100,SUCCESS,Mismatch,21,19,0,21,19,0
32011088501,PAC_IDN_PHL,SEAVIEW_IDN_PHL,7,1,1326,1326,1326,1326,4818690,456138,0,train,random,100,SUCCESS,Mismatch,31,9,0,31,9,0
32011104401,PAC_IDN_PHL,SEAVIEW_IDN_PHL,8,1,1346,1346,1346,1346,3978483,1456665,0,train,random,100,SUCCESS,Mismatch,2,1,0,2,1,0
32012140901,PAC_IDN_PHL,SEAVIEW_IDN_PHL,14,1,1026,1026,1026,1026,2698908,459120,0,train,random,100,SUCCESS,Mismatch,8,6,0,8,6,0
32012164201,PAC_IDN_PHL,SEAVIEW_IDN_PHL,12,1,1031,1031,1031,1031,3079584,7176,102123,train,random,100,SUCCESS,Mismatch,1,0,1,1,0,1
32011137201,PAC_IDN_PHL,SEAVIEW_IDN_PHL,6,1,1593,1593,1593,1593,5787195,1825752,0,train,random,100,SUCCESS,Mismatch,2,0,0,2,0,0
32012165201,PAC_IDN_PHL,SEAVIEW_IDN_PHL,24,1,1263,1263,1263,1263,1149270,3384540,251697,train,random,100,SUCCESS,Mismatch,14,7,1,14,7,1
32012168901,PAC_IDN_PHL,SEAVIEW_IDN_PHL,10,1,1366,1366,1366,1366,1730844,360855,3506169,train,random,100,SUCCESS,Mismatch,11,0,7,11,0,7
32012174001,PAC_IDN_PHL,SEAVIEW_IDN_PHL,11,1,1151,1151,1151,1151,2204421,1769982,0,train,random,100,SUCCESS,Mismatch,6,5,0,6,5,0
32012187101,PAC_IDN_PHL,SEAVIEW_IDN_PHL,3,1,1398,1398,1398,1398,5126658,641376,95178,train,random,100,SUCCESS,Mismatch,25,16,0,25,16,0
32012178301,PAC_IDN_PHL,SEAVIEW_IDN_PHL,32,1,1691,1691,1691,1691,5505528,1945416,1127499,train,random,100,SUCCESS,Mismatch,29,22,3,29,22,3
32016002001,PAC_IDN_PHL,SEAVIEW_IDN_PHL,28,1,2018,2018,2018,2018,7370298,2811207,2035467,train,random,100,SUCCESS,Mismatch,11,6,0,11,6,0
32016006201,PAC_IDN_PHL,SEAVIEW_IDN_PHL,50,1,1398,1398,1398,1398,2498184,3365028,0,train,random,100,SUCCESS,Mismatch,14,9,0,14,9,0
32016007701,PAC_IDN_PHL,SEAVIEW_IDN_PHL,21,1,1766,1766,1766,1766,4936218,4420050,0,train,random,100,SUCCESS,Mismatch,42,31,0,42,31,0
32016011301,PAC_IDN_PHL,SEAVIEW_IDN_PHL,38,1,1238,1238,1238,1238,3097128,1444626,56178,train,random,100,SUCCESS,Mismatch,21,10,1,21,10,1
32016011501,PAC_IDN_PHL,SEAVIEW_IDN_PHL,35,1,1238,1238,1238,1238,3354459,1088223,155250,train,random,100,SUCCESS,Mismatch,7,3,3,7,3,3
32016009601,PAC_IDN_PHL,SEAVIEW_IDN_PHL,16,1,1966,1966,1966,1966,8599953,2821167,174348,train,random,100,SUCCESS,Mismatch,11,4,0,11,4,0
32016014101,PAC_IDN_PHL,SEAVIEW_IDN_PHL,39,1,2196,2196,2196,2196,11202522,2907405,357321,train,random,100,SUCCESS,Mismatch,26,7,2,26,7,2
32017016601,PAC_IDN_PHL,SEAVIEW_IDN_PHL,40,1,1200,1200,1200,1200,2093649,2226351,0,train,random,100,SUCCESS,Mismatch,22,16,0,22,16,0
32016015001,PAC_IDN_PHL,SEAVIEW_IDN_PHL,42,1,2196,2196,2196,2196,8075799,6391449,0,train,random,100,SUCCESS,Mismatch,23,19,0,23,19,0
32017019101,PAC_IDN_PHL,SEAVIEW_IDN_PHL,4,1,1469,1469,1469,1469,1450248,5023635,0,train,random,100,SUCCESS,Mismatch,9,5,0,9,5,0
32017024301,PAC_IDN_PHL,SEAVIEW_IDN_PHL,16,1,1657,1657,1657,1657,4161921,4075026,0,train,random,100,SUCCESS,Mismatch,8,3,0,8,3,0
32017028701,PAC_IDN_PHL,SEAVIEW_IDN_PHL,20,1,1640,1640,1640,1640,6574188,1494612,0,train,random,100,SUCCESS,Mismatch,10,0,0,10,0,0
32017059501,PAC_IDN_PHL,SEAVIEW_IDN_PHL,19,1,1941,1941,1941,1941,9788616,1513827,0,train,random,100,SUCCESS,Mismatch,9,5,0,9,5,0
32017085701,PAC_IDN_PHL,SEAVIEW_IDN_PHL,4,1,1421,1421,1421,1421,5553795,341169,162759,train,random,100,SUCCESS,Mismatch,11,4,1,11,4,1
32018109201,PAC_IDN_PHL,SEAVIEW_IDN_PHL,22,1,1107,1107,1107,1107,2562018,1111209,3120,train,random,100,SUCCESS,Mismatch,13,4,0,13,4,0
32018140601,PAC_IDN_PHL,SEAVIEW_IDN_PHL,6,1,1255,1255,1255,1255,1787841,2937234,0,test,random,50,SUCCESS,Mismatch,17,13,0,34,26,0
32018140701,PAC_IDN_PHL,SEAVIEW_IDN_PHL,11,1,1095,1095,1095,1095,2165514,1431561,0,test,random,50,SUCCESS,Mismatch,3,1,0,6,2,0
32018140801,PAC_IDN_PHL,SEAVIEW_IDN_PHL,4,1,1185,1185,1185,1185,1225092,2987583,0,test,random,50,SUCCESS,Mismatch,14,11,0,28,22,0
32018140901,PAC_IDN_PHL,SEAVIEW_IDN_PHL,25,1,1246,1246,1246,1246,2086491,2571057,0,test,random,50,SUCCESS,Mismatch,5,3,0,10,6,0
32018141001,PAC_IDN_PHL,SEAVIEW_IDN_PHL,12,1,1377,1377,1377,1377,2401569,3286818,0,test,random,50,SUCCESS,Mismatch,8,8,0,16,16,0
32018141201,PAC_IDN_PHL,SEAVIEW_IDN_PHL,19,1,1178,1178,1178,1178,1678569,2484483,0,test,random,50,SUCCESS,Mismatch,1,1,0,2,2,0
32018141301,PAC_IDN_PHL,SEAVIEW_IDN_PHL,4,1,1138,1138,1138,1138,1060614,2824518,0,test,random,50,SUCCESS,Mismatch,8,6,0,16,12,0
32018141101,PAC_IDN_PHL,SEAVIEW_IDN_PHL,18,1,1377,1377,1377,1377,4649589,1038798,0,test,random,50,SUCCESS,Mismatch,1,1,0,2,2,0
32018141401,PAC_IDN_PHL,SEAVIEW_IDN_PHL,8,1,1289,1289,1289,1289,3149727,1834836,0,test,random,50,SUCCESS,Mismatch,27,2,0,54,4,0
32018141501,PAC_IDN_PHL,SEAVIEW_IDN_PHL,18,1,1255,1255,1255,1255,1185210,3539865,0,test,random,50,SUCCESS,Mismatch,8,7,0,16,14,0
32018141601,PAC_IDN_PHL,SEAVIEW_IDN_PHL,15,1,1535,1535,1535,1535,4685184,2383491,0,test,random,50,SUCCESS,Mismatch,4,0,0,8,0,0
32018141701,PAC_IDN_PHL,SEAVIEW_IDN_PHL,1,1,1157,1157,1157,1157,671106,3344841,0,test,random,50,SUCCESS,Mismatch,4,3,0,8,6,0
32018141801,PAC_IDN_PHL,SEAVIEW_IDN_PHL,31,1,1263,1263,1263,1263,3073563,1711944,0,test,random,50,SUCCESS,Mismatch,2,1,0,4,2,0
32018141901,PAC_IDN_PHL,SEAVIEW_IDN_PHL,16,1,1101,1101,1101,1101,3274437,362166,0,train,random,150,SUCCESS,Mismatch,16,1,0,10.66667,0.666667,0
32018142201,PAC_IDN_PHL,SEAVIEW_IDN_PHL,5,1,1192,1192,1192,1192,401148,3861444,0,test,random,50,SUCCESS,Mismatch,45,44,0,90,88,0
32018142301,PAC_IDN_PHL,SEAVIEW_IDN_PHL,1,1,1164,1164,1164,1164,204213,3860475,0,test,random,50,SUCCESS,Mismatch,48,48,0,96,96,0
32018142401,PAC_IDN_PHL,SEAVIEW_IDN_PHL,5,1,1366,1366,1366,1366,601389,4996479,0,test,random,50,SUCCESS,Mismatch,49,45,0,98,90,0
32018142101,PAC_IDN_PHL,SEAVIEW_IDN_PHL,12,1,1870,1870,1870,1870,9520113,885675,84912,test,random,50,SUCCESS,Mismatch,24,1,0,48,2,0
32018142501,PAC_IDN_PHL,SEAVIEW_IDN_PHL,1,1,1481,1481,1481,1481,339333,6240750,0,test,random,50,SUCCESS,Mismatch,50,49,0,100,98,0
32018142601,PAC_IDN_PHL,SEAVIEW_IDN_PHL,14,1,1356,1356,1356,1356,725190,4791018,0,test,random,50,SUCCESS,Mismatch,41,39,0,82,78,0
32018142701,PAC_IDN_PHL,SEAVIEW_IDN_PHL,2,1,1185,1185,1185,1185,300687,3911988,0,test,random,50,SUCCESS,Mismatch,3,2,0,6,4,0
32018142801,PAC_IDN_PHL,SEAVIEW_IDN_PHL,11,1,1336,1336,1336,1336,1090740,4263948,0,test,random,50,SUCCESS,Mismatch,37,34,0,74,68,0
32018142901,PAC_IDN_PHL,SEAVIEW_IDN_PHL,1,1,1125,1125,1125,1125,8877,3787998,0,test,random,50,SUCCESS,Mismatch,49,49,0,98,98,0
32018143101,PAC_IDN_PHL,SEAVIEW_IDN_PHL,1,1,1456,1456,1456,1456,38403,6321405,0,test,random,50,SUCCESS,Mismatch,50,50,0,100,100,0
32018143001,PAC_IDN_PHL,SEAVIEW_IDN_PHL,5,1,1356,1356,1356,1356,432258,5083950,0,test,random,50,SUCCESS,Mismatch,48,44,0,96,88,0
32018143301,PAC_IDN_PHL,SEAVIEW_IDN_PHL,27,1,1178,1178,1178,1178,1108410,3054642,0,test,random,50,SUCCESS,Mismatch,40,34,0,80,68,0
32018143401,PAC_IDN_PHL,SEAVIEW_IDN_PHL,9,1,977,977,977,977,1280841,1582746,0,test,random,50,SUCCESS,Mismatch,31,29,0,62,58,0
32018143201,PAC_IDN_PHL,SEAVIEW_IDN_PHL,7,1,1346,1346,1346,1346,318726,5116422,0,test,random,50,SUCCESS,Mismatch,49,49,0,98,98,0
32018146601,PAC_IDN_PHL,SEAVIEW_IDN_PHL,7,1,1185,1185,1185,1185,2071869,2140806,0,train,random,100,SUCCESS,Mismatch,54,52,0,54,52,0
32019002101,PAC_IDN_PHL,SEAVIEW_IDN_PHL,2,1,1398,1398,1398,1398,3670191,2193021,0,train,random,100,SUCCESS,Mismatch,2,2,0,2,2,0
32018169001,PAC_IDN_PHL,SEAVIEW_IDN_PHL,37,1,1207,1207,1207,1207,2051436,2319111,0,train,random,100,SUCCESS,Mismatch,28,18,0,28,18,0
32018163901,PAC_IDN_PHL,SEAVIEW_IDN_PHL,10,1,1298,1298,1298,1298,4442946,0,611466,train,random,100,SUCCESS,Match,0,0,0,0,0,0
32019018401,PAC_IDN_PHL,SEAVIEW_IDN_PHL,20,1,1398,1398,1398,1398,4018983,1844229,0,train,random,100,SUCCESS,Mismatch,17,15,0,17,15,0
32019023401,PAC_IDN_PHL,SEAVIEW_IDN_PHL,11,1,1398,1398,1398,1398,4456515,1406697,0,train,random,100,SUCCESS,Mismatch,5,3,0,5,3,0
32019027401,PAC_IDN_PHL,SEAVIEW_IDN_PHL,23,1,1398,1398,1398,1398,3504882,2358330,0,train,random,100,SUCCESS,Mismatch,46,44,0,46,44,0
32019042201,PAC_IDN_PHL,SEAVIEW_IDN_PHL,14,1,1398,1398,1398,1398,3375066,2488146,0,train,random,100,SUCCESS,Mismatch,35,31,0,35,31,0
32019046201,PAC_IDN_PHL,SEAVIEW_IDN_PHL,15,1,1398,1398,1398,1398,5500683,254439,108090,test,random,50,SUCCESS,Match,0,0,0,0,0,0
32019046301,PAC_IDN_PHL,SEAVIEW_IDN_PHL,34,1,1398,1398,1398,1398,3163767,2699445,0,train,random,150,SUCCESS,Mismatch,26,15,0,17.33333,10,0
32028198201,PAC_IDN_PHL,SEAVIEW_IDN_PHL,19,1,1084,1084,1084,1084,1749603,1258290,517275,train,random,100,SUCCESS,Mismatch,17,8,8,17,8,8
32019046401,PAC_IDN_PHL,SEAVIEW_IDN_PHL,21,1,1398,1398,1398,1398,2690400,3172812,0,test,random,50,SUCCESS,Mismatch,9,4,0,18,8,0
32028191701,PAC_IDN_PHL,SEAVIEW_IDN_PHL,11,1,1207,1207,1207,1207,3122310,1064901,183336,train,random,100,SUCCESS,Mismatch,13,10,2,13,10,2
